date,campaign,campaign_type,impressions,clicks,conversions,spend,revenue,channel,frequency,reach,roas
2026-04-12,Meta_Retargeting_Website_v1,Retargeting,9371,445,32.0,458.48,2310.96,Meta Ads,7.09,16914,5.040481591345315
2026-04-13,Meta_Retargeting_Website_v1,Retargeting,13433,506,36.0,525.94,2569.49,Meta Ads,6.23,28228,4.885519260752176
2026-04-14,Meta_Retargeting_Website_v1,Retargeting,29859,469,28.0,471.1,3260.53,Meta Ads,3.42,40852,6.92109955423477
2026-04-15,Meta_Retargeting_Website_v1,Retargeting,13812,681,49.0,442.7,2256.94,Meta Ads,6.36,1992,5.098125141179128
2026-04-16,Meta_Retargeting_Website_v1,Retargeting,30491,751,,427.72,2770.09,Meta Ads,5.39,39540,6.476409800804264
2026-04-17,Meta_Retargeting_Website_v1,Retargeting,9489,463,22.0,532.64,3336.38,Meta Ads,1.03,24782,6.263855512165816
2026-04-18,Meta_Retargeting_Website_v1,Retargeting,39149,637,25.0,412.85,2839.94,Meta Ads,3.66,27335,6.878866416373985
2026-04-19,Meta_Retargeting_Website_v1,Retargeting,11054,464,34.0,466.76,2828.16,Meta Ads,3.03,3596,6.05913103093667
2026-04-20,Meta_Retargeting_Website_v1,Retargeting,26856,605,40.0,516.06,2358.03,Meta Ads,2.53,28675,4.569294268108361
2026-04-21,Meta_Retargeting_Website_v1,Retargeting,39853,690,53.0,457.2,2804.1,Meta Ads,2.76,49797,6.133202099737533
2026-04-22,Meta_Retargeting_Website_v1,Retargeting,30392,505,23.0,385.03,2396.68,Meta Ads,7.6,3949,6.224657818871257
2026-04-23,Meta_Retargeting_Website_v1,Retargeting,17633,547,43.0,402.45,2550.35,Meta Ads,4.4,22725,6.337060504410486
2026-04-24,Meta_Retargeting_Website_v1,Retargeting,41194,881,44.0,463.63,3114.05,Meta Ads,6.93,31071,6.716670620969308
2026-04-25,Meta_Retargeting_Website_v1,Retargeting,10174,474,28.0,518.63,3062.06,Meta Ads,2.5,26477,5.904132040182789
2026-04-26,Meta_Retargeting_Website_v1,Retargeting,13802,534,24.0,377.73,,Meta Ads,2.22,6590,
2026-04-27,Meta_Retargeting_Website_v1,Retargeting,36704,442,31.0,392.26,2611.65,Meta Ads,7.22,41005,6.65795645745169
2026-04-28,Meta_Retargeting_Website_v1,Retargeting,19817,309,20.0,360.8,3001.49,Meta Ads,4.47,13629,8.318985587583148
2026-04-29,Meta_Retargeting_Website_v1,Retargeting,36579,416,29.0,430.83,2677.68,Meta Ads,7.27,1065,6.215166074785878
2026-04-30,Meta_Retargeting_Website_v1,Retargeting,21224,726,57.0,385.76,3220.86,Meta Ads,1.44,13894,8.34938822065533
2026-05-01,Meta_Retargeting_Website_v1,Retargeting,15836,616,37.0,519.69,3759.66,Meta Ads,7.42,4764,7.2344282168215654
2026-05-02,Meta_Retargeting_Website_v1,Retargeting,55060,672,54.0,495.38,3458.39,Meta Ads,3.91,45101,6.981287092736888
2026-05-03,Meta_Retargeting_Website_v1,Retargeting,44385,571,23.0,366.79,2474.16,Meta Ads,2.09,20177,6.745440170124594
2026-05-04,Meta_Retargeting_Website_v1,Retargeting,20572,450,25.0,415.09,3093.71,Meta Ads,5.78,45292,7.453106555204896
2026-05-05,Meta_Retargeting_Website_v1,Retargeting,20965,394,23.0,455.67,2746.7,Meta Ads,6.58,44539,6.027827155617003
2026-05-06,Meta_Retargeting_Website_v1,Retargeting,15899,557,30.0,386.27,2650.51,Meta Ads,1.33,35187,6.861806508400861
2026-05-07,Meta_Retargeting_Website_v1,Retargeting,15140,548,35.0,391.44,2825.83,Meta Ads,7.91,6477,7.219062947067239
2026-05-08,Meta_Retargeting_Website_v1,Retargeting,25485,557,31.0,457.85,3178.18,Meta Ads,5.88,13645,6.941531069127443
2026-05-09,Meta_Retargeting_Website_v1,Retargeting,29156,537,47.0,367.69,2989.46,Meta Ads,3.25,2415,8.130381571432457
2026-05-10,Meta_Retargeting_Website_v1,Retargeting,13226,417,27.0,455.31,3220.7,Meta Ads,2.06,42335,7.073642133930728
2026-05-11,Meta_Retargeting_Website_v1,Retargeting,38409,804,64.0,461.26,3500.73,Meta Ads,3.75,39192,7.589493994710142
2026-05-12,Meta_Retargeting_Website_v1,Retargeting,16863,727,62.0,425.02,3713.38,Meta Ads,2.54,7207,8.736953555126819
2026-05-13,Meta_Retargeting_Website_v1,Retargeting,26326,535,32.0,429.53,2739.53,Meta Ads,4.46,9369,6.377971270924034
2026-05-14,Meta_Retargeting_Website_v1,Retargeting,36432,599,25.0,538.35,3217.18,Meta Ads,6.47,17618,5.976000743011052
2026-05-15,Meta_Retargeting_Website_v1,Retargeting,10797,351,25.0,406.46,2979.88,Meta Ads,5.62,1761,7.331299512867195
2026-05-16,Meta_Retargeting_Website_v1,Retargeting,13961,690,32.0,456.62,3216.61,Meta Ads,4.05,37646,7.044391397661075
2026-05-17,Meta_Retargeting_Website_v1,Retargeting,25202,556,40.0,363.15,3509.07,Meta Ads,1.83,22790,9.662866584056177
2026-05-18,Meta_Retargeting_Website_v1,Retargeting,17457,710,59.0,514.77,3058.92,Meta Ads,7.7,2282,5.942304330089167
2026-05-19,Meta_Retargeting_Website_v1,Retargeting,13572,562,50.0,509.33,2963.73,Meta Ads,2.89,16826,5.81887970471011
2026-05-20,Meta_Retargeting_Website_v1,Retargeting,14459,687,28.0,381.73,3113.96,Meta Ads,2.94,18647,8.15749351635973
2026-05-21,Meta_Retargeting_Website_v1,Retargeting,7878,384,28.0,406.35,3741.52,Meta Ads,5.52,29150,9.20762889134982
2026-05-22,Meta_Retargeting_Website_v1,Retargeting,32678,387,23.0,376.71,3180.25,Meta Ads,6.39,23087,8.442170369780468
2026-05-23,Meta_Retargeting_Website_v1,Retargeting,33495,791,51.0,474.13,2845.78,Meta Ads,7.89,37381,6.00210912618902
2026-05-24,Meta_Retargeting_Website_v1,Retargeting,12399,472,29.0,443.66,3019.12,Meta Ads,7.78,38214,6.805030879502321
2026-05-25,Meta_Retargeting_Website_v1,Retargeting,12877,418,28.0,501.13,3248.51,Meta Ads,7.4,38404,6.482369844152217
2026-05-26,Meta_Retargeting_Website_v1,Retargeting,40926,639,34.0,364.04,3094.69,Meta Ads,4.05,24493,8.50096143280958
2026-05-27,Meta_Retargeting_Website_v1,Retargeting,18615,532,32.0,384.73,2991.89,Meta Ads,2.17,4383,7.776596574220881
2026-05-28,Meta_Retargeting_Website_v1,Retargeting,35770,857,41.0,439.15,3299.89,Meta Ads,5.09,20393,7.5142661960605714
2026-05-29,Meta_Retargeting_Website_v1,Retargeting,21712,532,22.0,530.83,3643.61,Meta Ads,1.12,41043,6.863986587042932
2026-05-30,Meta_Retargeting_Website_v1,Retargeting,36998,912,60.0,498.63,3569.93,Meta Ads,2.37,28454,7.159476966889276
2026-05-31,Meta_Retargeting_Website_v1,Retargeting,49380,911,78.0,533.49,3208.44,Meta Ads,1.02,1029,6.014058370353709
2026-06-01,Meta_Retargeting_Website_v1,Retargeting,8794,429,27.0,375.27,3417.39,Meta Ads,2.26,10701,9.106483332000959
2026-06-02,Meta_Retargeting_Website_v1,Retargeting,19929,797,64.0,507.7,3623.98,Meta Ads,4.32,19477,7.138034272207997
2026-06-03,Meta_Retargeting_Website_v1,Retargeting,11985,455,30.0,538.56,3941.56,Meta Ads,3.75,18158,7.318701723113488
2026-06-04,Meta_Retargeting_Website_v1,Retargeting,13952,535,24.0,363.62,2965.21,Meta Ads,3.59,18982,8.154694461250756
2026-06-05,Meta_Retargeting_Website_v1,Retargeting,27392,541,26.0,367.04,3873.81,Meta Ads,6.82,10646,10.554190278988665
2026-06-06,Meta_Retargeting_Website_v1,Retargeting,9696,382,31.0,401.81,3212.89,Meta Ads,5.72,36371,7.996042905851024
2026-06-07,Meta_Retargeting_Website_v1,Retargeting,44803,798,52.0,475.84,3548.71,Meta Ads,7.56,3480,7.457779926025555
2026-06-08,Meta_Retargeting_Website_v1,Retargeting,48514,838,54.0,450.86,2777.32,Meta Ads,4.12,10038,6.160049682828372
2026-06-09,Meta_Retargeting_Website_v1,Retargeting,27341,434,35.0,389.01,3434.63,Meta Ads,2.91,25782,8.829156062826149
2026-06-10,Meta_Retargeting_Website_v1,Retargeting,19146,698,32.0,424.32,3003.9,Meta Ads,1.86,20514,7.079326923076923
2026-06-11,Meta_Retargeting_Website_v1,Retargeting,17172,820,70.0,477.69,3477.96,Meta Ads,5.7,10421,7.280788796081141
2026-06-12,Meta_Retargeting_Website_v1,Retargeting,42468,1009,87.0,516.78,2909.95,Meta Ads,6.89,23858,5.630926119431867
2026-06-13,Meta_Retargeting_Website_v1,Retargeting,9901,366,29.0,415.87,3420.97,Meta Ads,2.29,22075,8.226056219491667
2026-06-14,Meta_Retargeting_Website_v1,Retargeting,41723,618,28.0,411.8,2774.38,Meta Ads,7.15,24052,6.737202525497815
2026-06-15,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,4.68,3796,
2026-06-16,Meta_Retargeting_Website_v1,Retargeting,33040,443,23.0,498.25,2762.52,Meta Ads,2.01,34895,5.5444455594581035
2026-06-17,Meta_Retargeting_Website_v1,Retargeting,31799,605,50.0,411.97,3555.73,Meta Ads,5.5,7502,8.63104109522538
2026-06-18,Meta_Retargeting_Website_v1,Retargeting,22856,603,47.0,425.04,2869.77,Meta Ads,4.64,46907,6.7517645398080175
2026-06-19,Meta_Retargeting_Website_v1,Retargeting,17986,606,30.0,519.66,3232.03,Meta Ads,1.2,49492,6.219508909671709
2026-06-20,Meta_Retargeting_Website_v1,Retargeting,10451,517,43.0,531.49,3650.68,Meta Ads,3.79,46610,6.86876516961749
2026-06-21,Meta_Retargeting_Website_v1,Retargeting,32186,702,37.0,420.26,3347.57,Meta Ads,6.49,44365,7.9654737543425504
2026-06-22,Meta_Retargeting_Website_v1,Retargeting,24081,479,41.0,427.49,2844.34,Meta Ads,4.89,2287,6.653582539942455
2026-06-23,Meta_Retargeting_Website_v1,Retargeting,22960,887,68.0,500.26,3217.22,Meta Ads,2.97,22234,6.431095830168312
2026-06-24,Meta_Retargeting_Website_v1,Retargeting,15125,537,41.0,484.09,3075.03,Meta Ads,7.5,26124,6.352186576876202
2026-06-25,Meta_Retargeting_Website_v1,Retargeting,34091,535,41.0,504.78,2879.87,Meta Ads,2.66,21329,5.705198304211736
2026-06-26,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,2.77,47432,
2026-06-27,Meta_Retargeting_Website_v1,Retargeting,33001,570,44.0,455.71,2349.89,Meta Ads,3.48,37697,5.156546926773606
2026-06-28,Meta_Retargeting_Website_v1,Retargeting,7567,358,20.0,396.28,3015.33,Meta Ads,7.26,37031,7.609089532653679
2026-06-29,Meta_Retargeting_Website_v1,Retargeting,43705,487,32.0,370.38,3598.95,Meta Ads,4.55,26382,9.716912360278632
2026-06-30,Meta_Retargeting_Website_v1,Retargeting,12809,514,34.0,443.13,2942.65,Meta Ads,5.78,2927,6.640602080653533
2025-04-01,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10116,355,12.0,558.77,1916.61,Meta Ads,7.83,28709,3.4300517207437764
2025-04-02,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,31059,356,8.0,556.24,1867.06,Meta Ads,6.48,30905,3.356572702430605
2025-04-03,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12247,435,11.0,593.6,,Meta Ads,2.21,25358,
2025-04-04,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7798,313,7.0,544.91,1934.39,Meta Ads,6.52,21365,3.5499256757996736
2025-04-05,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8854,359,12.0,616.01,2300.8,Meta Ads,6.24,44059,3.7350043018782166
2025-04-06,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,23040,823,19.0,613.61,2469.33,Meta Ads,2.63,19129,4.024266227734229
2025-04-07,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,11863,550,18.0,527.16,1415.77,Meta Ads,3.28,29984,2.6856552090446923
2025-04-08,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14001,471,17.0,609.39,2338.7,Meta Ads,5.97,47358,3.837772198427936
2025-04-09,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,19291,586,18.0,536.71,1637.91,Meta Ads,2.67,13675,3.0517597957928864
2025-04-10,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10261,498,16.0,601.66,1766.44,Meta Ads,2.46,25490,2.935943888574943
2025-04-11,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,6894,293,9.0,516.75,2298.9,Meta Ads,5.92,6971,4.448766328011612
2025-04-12,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,0,0,0.0,0.0,0.0,Meta Ads,7.16,19450,
2025-04-13,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,45124,610,18.0,636.73,1769.1,Meta Ads,1.53,15656,2.778414712672561
2025-04-14,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9299,303,8.0,517.58,1839.06,Meta Ads,4.12,42054,3.553189845048108
2025-04-15,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,37392,384,10.0,579.93,2273.28,Meta Ads,5.25,33897,3.9199213698204964
2025-04-16,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8669,337,10.0,441.51,1639.46,Meta Ads,5.73,8272,3.7133020769631493
2025-04-17,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,22827,751,20.0,642.68,2045.49,Meta Ads,7.97,40856,3.182750357876393
2025-04-18,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9926,419,16.0,659.96,2491.39,Meta Ads,5.78,4268,3.775062124977271
2025-04-19,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,17865,593,18.0,608.77,1949.54,Meta Ads,5.34,27529,3.2024245610000492
2025-04-20,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,25980,784,23.0,559.46,2033.88,Meta Ads,7.93,44267,3.635434168662639
2025-04-21,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13402,633,22.0,504.53,,Meta Ads,1.42,34754,
2025-04-22,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12244,369,8.0,467.19,2224.93,Meta Ads,1.52,36878,4.7623664890087545
2025-04-23,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,23297,646,14.0,485.51,1996.19,Meta Ads,4.92,20956,4.11153220325019
2025-04-24,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,36143,420,11.0,632.36,,Meta Ads,3.51,24682,
2025-04-25,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10429,381,10.0,582.52,1380.47,Meta Ads,1.68,31873,2.3698242120442217
2025-04-26,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12071,438,15.0,594.97,1752.3,Meta Ads,3.15,36368,2.9451905138074186
2025-04-27,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,15546,586,12.0,623.52,1946.32,Meta Ads,5.72,49448,3.12150372081088
2025-04-28,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,45042,465,14.0,570.92,1831.09,Meta Ads,7.16,35937,3.207261963147201
2025-04-29,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,38837,434,,461.17,1861.62,Meta Ads,1.66,19163,4.036732658238827
2025-04-30,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,0,0,0.0,0.0,,Meta Ads,4.78,18140,
2025-05-01,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10927,428,16.0,440.09,2132.45,Meta Ads,3.07,34935,4.845486150560113
2025-05-02,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,21762,612,21.0,521.22,1592.4,Meta Ads,5.67,24737,3.055139864164844
2025-05-03,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8390,298,10.0,491.03,2234.93,Meta Ads,4.85,36362,4.551514164104026
2025-05-04,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14177,367,9.0,635.5,1544.06,Meta Ads,7.49,22714,2.4296774193548387
2025-05-05,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,19072,693,22.0,492.91,1950.95,Meta Ads,1.26,48503,3.958024791544095
2025-05-06,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9140,441,11.0,494.78,1827.09,Meta Ads,4.29,4104,3.6927321233679615
2025-05-07,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14985,403,13.0,569.51,2077.04,Meta Ads,2.35,41094,3.6470650208073607
2025-05-08,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14420,460,12.0,557.9,2127.21,Meta Ads,4.76,34173,3.8128876142677903
2025-05-09,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13453,441,13.0,587.38,2058.88,Meta Ads,6.98,3411,3.5051925499676533
2025-05-10,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,19153,413,14.0,597.86,2201.93,Meta Ads,7.38,28603,3.683019435988358
2025-05-11,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13359,490,12.0,648.06,,Meta Ads,3.79,33447,
2025-05-12,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10544,508,12.0,459.2,2262.23,Meta Ads,6.68,25738,4.92645905923345
2025-05-13,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13132,598,14.0,481.04,1900.72,Meta Ads,2.96,12003,3.9512722434724763
2025-05-14,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,28042,442,11.0,501.67,2259.27,Meta Ads,1.04,13838,4.5034983156258095
2025-05-15,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,32943,569,17.0,653.88,2114.07,Meta Ads,6.99,9322,3.2331161681042397
2025-05-16,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,35533,432,8.0,501.1,2017.41,Meta Ads,1.84,20551,4.025962881660347
2025-05-17,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12850,436,12.0,536.65,2239.53,Meta Ads,1.12,45015,4.17316686853629
2025-05-18,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14513,689,15.0,613.47,1946.47,Meta Ads,3.48,11509,3.1728853896686062
2025-05-19,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16660,774,26.0,567.0,2308.88,Meta Ads,3.66,39568,4.072098765432099
2025-05-20,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,18541,643,14.0,452.4,1830.74,Meta Ads,1.54,44911,4.046728558797525
2025-05-21,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,17059,368,8.0,449.86,2274.88,Meta Ads,6.7,38650,5.056862134886409
2025-05-22,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,60167,615,24.0,587.88,2144.46,Meta Ads,3.84,27988,3.647785262298428
2025-05-23,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,17632,264,8.0,473.48,2162.51,Meta Ads,4.43,35701,4.5672678888231815
2025-05-24,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9791,323,10.0,480.43,1899.14,Meta Ads,2.85,20889,3.953000437108424
2025-05-25,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,20158,644,17.0,656.98,2250.04,Meta Ads,4.58,3979,3.424822673445158
2025-05-26,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,11692,306,6.0,523.88,2050.98,Meta Ads,6.37,2346,3.914980529892342
2025-05-27,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13034,510,14.0,440.65,2173.71,Meta Ads,7.34,12992,4.93296266878475
2025-05-28,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7239,348,8.0,499.58,1943.24,Meta Ads,7.79,3636,3.889747387805757
2025-05-29,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,11170,552,12.0,481.53,1958.03,Meta Ads,3.99,31927,4.0662679376155175
2025-05-30,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16540,609,12.0,599.59,2467.5,Meta Ads,7.93,25620,4.115312129955469
2025-05-31,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10732,413,11.0,650.52,2020.28,Meta Ads,3.06,1346,3.105638566070221
2025-06-01,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7633,375,9.0,643.78,2300.81,Meta Ads,1.05,46769,3.573907235390972
2025-06-02,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,20645,804,23.0,632.03,2363.97,Meta Ads,6.37,21177,3.7402813157603276
2025-06-03,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12318,407,10.0,447.36,2021.17,Meta Ads,2.25,17199,4.517994456366237
2025-06-04,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8316,395,13.0,559.75,1929.46,Meta Ads,1.37,13934,3.4470031263957126
2025-06-05,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12829,535,20.0,594.94,2613.09,Meta Ads,7.47,44376,4.392190809157226
2025-06-06,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9001,345,8.0,456.98,1827.38,Meta Ads,6.54,30029,3.998818329029717
2025-06-07,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,35250,634,18.0,501.26,2115.61,Meta Ads,1.72,6000,4.220584127997447
2025-06-08,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,0,0,0.0,0.0,0.0,Meta Ads,6.44,42019,
2025-06-09,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,20669,791,25.0,642.87,,Meta Ads,6.91,19729,
2025-06-10,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,0,0,0.0,0.0,0.0,Meta Ads,7.34,48162,
2025-06-11,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,22208,350,13.0,516.44,1970.45,Meta Ads,4.81,16783,3.8154480675393074
2025-06-12,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9299,379,14.0,589.58,2291.65,Meta Ads,5.92,38094,3.8869195020183858
2025-06-13,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14117,308,9.0,474.61,1754.32,Meta Ads,6.34,4766,3.6963401529676996
2025-06-14,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,29800,305,10.0,543.79,2029.44,Meta Ads,5.82,34215,3.7320289082182465
2025-06-15,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9339,428,15.0,464.72,2442.61,Meta Ads,5.53,32332,5.256089688414529
2025-06-16,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8867,314,9.0,492.94,1494.69,Meta Ads,4.83,41561,3.0321945875765817
2025-06-17,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,23304,440,13.0,453.7,2224.04,Meta Ads,4.35,36183,4.902005730659026
2025-06-18,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9162,359,7.0,575.18,2066.69,Meta Ads,7.97,37846,3.5931186758927645
2025-06-19,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16313,291,7.0,452.43,1976.18,Meta Ads,3.36,46609,4.367924319784276
2025-06-20,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16948,593,17.0,503.62,2067.13,Meta Ads,1.62,38916,4.104543107898813
2025-06-21,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,6513,263,6.0,455.8,1616.96,Meta Ads,6.36,4035,3.5475208424747695
2025-06-22,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,11563,470,17.0,508.96,2254.28,Meta Ads,2.5,3324,4.429188934297391
2025-06-23,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,6461,310,8.0,483.19,1937.73,Meta Ads,4.73,24136,4.010285808895052
2025-06-24,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,15596,387,8.0,647.45,1772.65,Meta Ads,1.67,32422,2.7378948181326743
2025-06-25,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,21728,614,23.0,510.23,2050.86,Meta Ads,5.33,31074,4.019481410344355
2025-06-26,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12381,285,6.0,450.45,1949.16,Meta Ads,7.61,22310,4.327139527139527
2025-06-27,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,18155,331,8.0,519.42,1960.74,Meta Ads,6.06,25613,3.774864271687652
2025-06-28,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7155,313,12.0,488.82,1947.67,Meta Ads,2.5,6825,3.9844318972218815
2025-06-29,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,6102,280,7.0,448.18,1996.55,Meta Ads,7.8,41587,4.454794948458209
2025-06-30,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12814,628,22.0,635.11,1984.34,Meta Ads,3.15,42248,3.1244036466123974
2025-07-01,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,0,0,0.0,0.0,0.0,Meta Ads,4.06,24502,
2025-07-02,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,24929,890,18.0,643.88,1722.82,Meta Ads,4.49,22996,2.67568491023172
