date,campaign,campaign_type,impressions,clicks,conversions,spend,revenue,channel,quality_score,avg_position,roas
2025-10-10,GA_Shopping_NonBrand_US_v1,Shopping,15238,428,17.0,762.11,2649.44,Google Ads,7.7,7.74,3.4764535303302675
2025-10-11,GA_Shopping_NonBrand_US_v1,Shopping,0,0,,0.0,0.0,Google Ads,1.6,1.06,
2025-10-12,GA_Shopping_NonBrand_US_v1,Shopping,38331,733,27.0,943.64,2853.58,Google Ads,9.3,3.14,3.024013394938748
2025-10-13,GA_Shopping_NonBrand_US_v1,Shopping,14241,704,23.0,683.92,3081.98,Google Ads,3.4,5.27,4.506345771435256
2025-10-14,GA_Shopping_NonBrand_US_v1,Shopping,23916,1159,64.0,784.94,3126.45,Google Ads,4.3,6.48,3.983043289932988
2025-10-15,GA_Shopping_NonBrand_US_v1,Shopping,45901,1219,60.0,763.89,2508.55,Google Ads,1.4,6.71,3.283915223396039
2025-10-16,GA_Shopping_NonBrand_US_v1,Shopping,29015,946,47.0,771.82,2632.2,Google Ads,6.9,1.32,3.410380658702806
2025-10-17,GA_Shopping_NonBrand_US_v1,Shopping,43080,629,31.0,971.95,3752.02,Google Ads,7.4,5.96,3.8603014558362054
2025-10-18,GA_Shopping_NonBrand_US_v1,Shopping,10806,524,20.0,916.24,2593.93,Google Ads,9.4,6.04,2.8310595477167553
2025-10-19,GA_Shopping_NonBrand_US_v1,Shopping,31333,630,37.0,986.51,3663.93,Google Ads,4.0,2.5,3.7140322956685687
2025-10-20,GA_Shopping_NonBrand_US_v1,Shopping,16269,731,25.0,828.5,2755.41,Google Ads,3.3,1.79,3.3257815328907663
2025-10-21,GA_Shopping_NonBrand_US_v1,Shopping,13803,666,33.0,919.67,2723.69,Google Ads,7.5,6.25,2.961594919916927
2025-10-22,GA_Shopping_NonBrand_US_v1,Shopping,49783,959,43.0,681.03,3258.38,Google Ads,7.4,2.75,4.784488201694493
2025-10-23,GA_Shopping_NonBrand_US_v1,Shopping,20465,973,42.0,741.61,3244.94,Google Ads,9.4,1.01,4.3755343104866435
2025-10-24,GA_Shopping_NonBrand_US_v1,Shopping,34247,924,,743.18,2975.59,Google Ads,2.8,2.57,4.003861783148094
2025-10-25,GA_Shopping_NonBrand_US_v1,Shopping,11288,444,15.0,785.17,3046.73,Google Ads,7.3,1.22,3.880344384018748
2025-10-26,GA_Shopping_NonBrand_US_v1,Shopping,21452,826,40.0,680.14,2847.86,Google Ads,1.6,2.74,4.187167347898963
2025-10-27,GA_Shopping_NonBrand_US_v1,Shopping,21563,1012,59.0,913.93,3236.44,Google Ads,5.3,3.35,3.541234011357544
2025-10-28,GA_Shopping_NonBrand_US_v1,Shopping,33654,1060,45.0,835.49,2219.5,Google Ads,2.1,2.9,2.6565249135238003
2025-10-29,GA_Shopping_NonBrand_US_v1,Shopping,12624,447,22.0,687.65,2445.12,Google Ads,6.9,7.44,3.5557623791172834
2025-10-30,GA_Shopping_NonBrand_US_v1,Shopping,0,0,0.0,0.0,0.0,Google Ads,6.4,2.63,
2025-10-31,GA_Shopping_NonBrand_US_v1,Shopping,39229,1131,64.0,864.05,3146.83,Google Ads,1.4,4.27,3.6419535906486895
2025-11-01,GA_Shopping_NonBrand_US_v1,Shopping,23014,703,29.0,978.56,3484.22,Google Ads,3.9,7.7,3.5605583714846305
2025-11-02,GA_Shopping_NonBrand_US_v1,Shopping,19191,894,29.0,953.04,3307.92,Google Ads,4.6,7.15,3.470914127423823
2025-11-03,GA_Shopping_NonBrand_US_v1,Shopping,14874,502,16.0,710.95,2348.05,Google Ads,3.2,3.16,3.3026935790139955
2025-11-04,GA_Shopping_NonBrand_US_v1,Shopping,32307,1171,66.0,942.49,2500.35,Google Ads,1.3,3.29,2.652919394370232
2025-11-05,GA_Shopping_NonBrand_US_v1,Shopping,27792,583,25.0,979.83,3410.28,Google Ads,3.9,5.15,3.480481307981997
2025-11-06,GA_Shopping_NonBrand_US_v1,Shopping,19373,861,32.0,813.68,3050.33,Google Ads,8.1,7.43,3.748807885163701
2025-11-07,GA_Shopping_NonBrand_US_v1,Shopping,25627,1044,39.0,703.75,2782.85,Google Ads,4.2,1.07,3.9543161634103017
2025-11-08,GA_Shopping_NonBrand_US_v1,Shopping,18868,848,37.0,980.91,2723.67,Google Ads,3.9,3.75,2.776676759335719
2025-11-09,GA_Shopping_NonBrand_US_v1,Shopping,33182,1536,64.0,939.35,3423.45,Google Ads,9.5,6.95,3.6444882099324
2025-11-10,GA_Shopping_NonBrand_US_v1,Shopping,24463,754,30.0,931.71,3249.15,Google Ads,1.4,3.87,3.4872975496667418
2025-11-11,GA_Shopping_NonBrand_US_v1,Shopping,43653,1149,50.0,902.83,3335.09,Google Ads,7.9,6.04,3.694039852463919
2025-11-12,GA_Shopping_NonBrand_US_v1,Shopping,24957,667,37.0,913.74,3233.53,Google Ads,5.3,5.84,3.538785650184954
2025-11-13,GA_Shopping_NonBrand_US_v1,Shopping,40838,568,33.0,989.75,3019.49,Google Ads,9.5,2.44,3.0507602930032833
2025-11-14,GA_Shopping_NonBrand_US_v1,Shopping,12657,381,13.0,685.1,2817.07,Google Ads,4.5,4.15,4.111910669975186
2025-11-15,GA_Shopping_NonBrand_US_v1,Shopping,0,0,0.0,0.0,0.0,Google Ads,7.4,4.96,
2025-11-16,GA_Shopping_NonBrand_US_v1,Shopping,36214,683,34.0,973.19,3372.61,Google Ads,1.6,6.01,3.465520607486719
2025-11-17,GA_Shopping_NonBrand_US_v1,Shopping,12930,443,19.0,691.83,3268.2,Google Ads,9.4,6.76,4.723992888426347
2025-11-18,GA_Shopping_NonBrand_US_v1,Shopping,38686,797,30.0,885.45,2841.03,Google Ads,4.1,6.32,3.2085719125868204
2025-11-19,GA_Shopping_NonBrand_US_v1,Shopping,32945,589,21.0,862.31,2736.11,Google Ads,5.7,1.2,3.1730004290800298
2025-11-20,GA_Shopping_NonBrand_US_v1,Shopping,22535,630,25.0,820.34,2984.25,Google Ads,2.2,5.69,3.6378209035278055
2025-11-21,GA_Shopping_NonBrand_US_v1,Shopping,41720,1342,60.0,862.64,2494.67,Google Ads,9.5,4.48,2.8919016043772605
2025-11-22,GA_Shopping_NonBrand_US_v1,Shopping,25218,1070,40.0,870.01,2800.27,Google Ads,7.1,5.02,3.2186641532855944
2025-11-23,GA_Shopping_NonBrand_US_v1,Shopping,94618,1490,59.0,1002.04,2991.58,Google Ads,1.5,3.61,2.9854896012135246
2025-11-24,GA_Shopping_NonBrand_US_v1,Shopping,28162,1192,36.0,921.38,3762.35,Google Ads,2.4,6.0,4.083385790878899
2025-11-25,GA_Shopping_NonBrand_US_v1,Shopping,39909,755,24.0,739.91,4186.94,Google Ads,4.6,5.72,5.658715249151924
2025-11-26,GA_Shopping_NonBrand_US_v1,Shopping,51035,535,20.0,743.94,3004.74,Google Ads,3.0,5.06,4.038954754415678
2025-11-27,GA_Shopping_NonBrand_US_v1,Shopping,15578,734,34.0,856.44,3893.25,Google Ads,3.7,7.03,4.545852599131288
2025-11-28,GA_Shopping_NonBrand_US_v1,Shopping,35987,1086,41.0,961.65,4008.17,Google Ads,10.0,1.71,4.168013310455987
2025-11-29,GA_Shopping_NonBrand_US_v1,Shopping,16272,595,23.0,932.98,3673.55,Google Ads,6.9,3.11,3.937437029732685
2025-11-30,GA_Shopping_NonBrand_US_v1,Shopping,13568,511,23.0,825.04,3259.59,Google Ads,9.3,4.47,3.9508266265878023
2025-12-01,GA_Shopping_NonBrand_US_v1,Shopping,25409,1134,47.0,980.34,3761.46,Google Ads,4.9,7.71,3.836893322724769
2025-12-02,GA_Shopping_NonBrand_US_v1,Shopping,50505,1079,43.0,926.3,2784.82,Google Ads,7.4,1.5,3.0063910180287166
2025-12-03,GA_Shopping_NonBrand_US_v1,Shopping,27141,696,41.0,739.87,2873.63,Google Ads,5.1,3.36,3.883966102153081
2025-12-04,GA_Shopping_NonBrand_US_v1,Shopping,20186,540,25.0,707.19,2382.29,Google Ads,4.0,7.48,3.3686703714701847
2025-12-05,GA_Shopping_NonBrand_US_v1,Shopping,70936,1060,35.0,826.83,3397.81,Google Ads,5.7,7.29,4.109442086039452
2025-12-06,GA_Shopping_NonBrand_US_v1,Shopping,50404,854,32.0,714.35,4218.93,Google Ads,4.8,7.06,5.905970462658361
2025-12-07,GA_Shopping_NonBrand_US_v1,Shopping,109417,1180,52.0,1005.66,2847.79,Google Ads,9.8,3.16,2.831762225801961
2025-12-08,GA_Shopping_NonBrand_US_v1,Shopping,12830,541,18.0,908.27,2655.87,Google Ads,5.5,6.93,2.9240974600063856
2025-12-09,GA_Shopping_NonBrand_US_v1,Shopping,32496,1048,39.0,949.27,2658.21,Google Ads,8.3,4.54,2.800267574030571
2025-12-10,GA_Shopping_NonBrand_US_v1,Shopping,56695,1090,64.0,819.88,2893.27,Google Ads,7.0,5.34,3.528894472361809
2025-12-11,GA_Shopping_NonBrand_US_v1,Shopping,24670,736,32.0,942.78,3480.93,Google Ads,5.3,2.67,3.692197543435372
2025-12-12,GA_Shopping_NonBrand_US_v1,Shopping,53770,662,37.0,928.96,2602.85,Google Ads,5.3,5.95,2.8018967447468133
2025-12-13,GA_Shopping_NonBrand_US_v1,Shopping,63206,952,43.0,727.82,2243.63,Google Ads,4.1,3.29,3.082671539666401
2025-12-14,GA_Shopping_NonBrand_US_v1,Shopping,18618,925,41.0,842.05,2551.21,Google Ads,2.0,3.41,3.0297607030461378
2025-12-15,GA_Shopping_NonBrand_US_v1,Shopping,77692,1408,47.0,913.46,3600.36,Google Ads,7.9,5.46,3.9414533750793685
2025-12-16,GA_Shopping_NonBrand_US_v1,Shopping,20952,804,39.0,816.66,2850.2,Google Ads,9.3,2.68,3.4900693066882176
2025-12-17,GA_Shopping_NonBrand_US_v1,Shopping,83116,1254,74.0,879.3,2376.36,Google Ads,3.0,2.57,2.7025588536335725
2025-12-18,GA_Shopping_NonBrand_US_v1,Shopping,31605,732,36.0,704.6,3266.58,Google Ads,9.3,3.58,4.636077206925915
2025-12-19,GA_Shopping_NonBrand_US_v1,Shopping,11624,555,25.0,813.09,2651.49,Google Ads,3.1,6.45,3.261004316865291
2025-12-20,GA_Shopping_NonBrand_US_v1,Shopping,44541,533,30.0,694.24,2321.53,Google Ads,5.8,2.57,3.3439876699700393
2025-12-21,GA_Shopping_NonBrand_US_v1,Shopping,29667,1404,72.0,874.99,3225.82,Google Ads,4.1,6.51,3.6866935622121395
2025-12-22,GA_Shopping_NonBrand_US_v1,Shopping,47931,1381,79.0,903.45,2931.68,Google Ads,2.0,5.87,3.2449831202612205
2025-12-23,GA_Shopping_NonBrand_US_v1,Shopping,24384,804,25.0,689.86,2559.97,Google Ads,1.5,5.75,3.7108543762502535
2025-12-24,GA_Shopping_NonBrand_US_v1,Shopping,16288,564,31.0,891.49,3030.89,Google Ads,4.3,4.32,3.3998025777069847
2025-12-25,GA_Shopping_NonBrand_US_v1,Shopping,10624,496,20.0,684.34,3479.22,Google Ads,1.4,6.22,5.084051787123359
2025-12-26,GA_Shopping_NonBrand_US_v1,Shopping,82619,1198,69.0,725.55,2263.82,Google Ads,1.9,1.09,3.120143339535525
2025-12-27,GA_Shopping_NonBrand_US_v1,Shopping,48033,546,23.0,712.26,2503.69,Google Ads,2.3,3.14,3.515134922640609
2025-12-28,GA_Shopping_NonBrand_US_v1,Shopping,14555,552,28.0,788.68,2793.07,Google Ads,1.0,5.75,3.541449003398083
2025-12-29,GA_Shopping_NonBrand_US_v1,Shopping,42549,442,19.0,785.73,3266.14,Google Ads,2.4,7.91,4.156822318099092
2025-12-30,GA_Shopping_NonBrand_US_v1,Shopping,11773,562,18.0,727.62,2768.32,Google Ads,6.2,1.02,3.8046232923778898
2025-12-31,GA_Shopping_NonBrand_US_v1,Shopping,17032,605,29.0,804.13,3254.42,Google Ads,8.4,4.57,4.047131682688122
2026-01-01,GA_Shopping_NonBrand_US_v1,Shopping,12196,501,26.0,893.77,3330.83,Google Ads,2.7,7.47,3.72671940208331
2026-01-02,GA_Shopping_NonBrand_US_v1,Shopping,28899,802,44.0,976.64,3073.25,Google Ads,1.7,7.04,3.146758273263434
2026-01-03,GA_Shopping_NonBrand_US_v1,Shopping,31376,1353,65.0,874.09,2725.28,Google Ads,7.6,1.16,3.1178482764932673
2026-01-04,GA_Shopping_NonBrand_US_v1,Shopping,38060,980,58.0,733.55,2547.24,Google Ads,1.1,4.71,3.472483129984323
2026-01-05,GA_Shopping_NonBrand_US_v1,Shopping,15108,540,26.0,757.32,3087.23,Google Ads,7.6,1.03,4.076519833095653
2026-01-06,GA_Shopping_NonBrand_US_v1,Shopping,13784,614,25.0,709.92,2388.35,Google Ads,2.2,6.53,3.36425231011945
2026-01-07,GA_Shopping_NonBrand_US_v1,Shopping,12872,608,32.0,995.95,2748.89,Google Ads,3.1,3.16,2.760068276519905
2026-01-08,GA_Shopping_NonBrand_US_v1,Shopping,53419,1259,59.0,763.56,3261.57,Google Ads,2.1,6.36,4.271530724501022
2026-01-09,GA_Shopping_NonBrand_US_v1,Shopping,11013,486,23.0,789.71,2792.76,Google Ads,3.2,7.61,3.5364374263970317
2026-01-10,GA_Shopping_NonBrand_US_v1,Shopping,18024,607,30.0,769.96,2884.56,Google Ads,8.2,7.83,3.7463764351394877
2026-01-11,GA_Shopping_NonBrand_US_v1,Shopping,40373,1367,45.0,930.34,3056.67,Google Ads,2.2,7.26,3.2855407700410604
2026-01-12,GA_Shopping_NonBrand_US_v1,Shopping,21733,777,40.0,773.49,3559.93,Google Ads,9.9,2.43,4.60242537072231
2026-01-13,GA_Shopping_NonBrand_US_v1,Shopping,17892,575,28.0,793.16,2248.7,Google Ads,3.9,2.36,2.8351152352614855
2026-01-14,GA_Shopping_NonBrand_US_v1,Shopping,21506,432,20.0,683.87,3128.19,Google Ads,9.3,5.38,4.574246567330048
2026-01-15,GA_Shopping_NonBrand_US_v1,Shopping,20884,639,24.0,749.26,2917.96,Google Ads,2.7,4.81,3.8944558631182766
2026-01-16,GA_Shopping_NonBrand_US_v1,Shopping,14203,500,21.0,736.23,2986.18,Google Ads,2.7,1.07,4.056042269399508
2026-01-17,GA_Shopping_NonBrand_US_v1,Shopping,18534,615,27.0,795.8,3315.63,Google Ads,6.1,3.74,4.166411158582559
2026-01-18,GA_Shopping_NonBrand_US_v1,Shopping,92860,1073,58.0,777.46,2915.88,Google Ads,1.5,7.35,3.7505209271216526
2026-01-19,GA_Shopping_NonBrand_US_v1,Shopping,24704,549,24.0,904.04,,Google Ads,8.2,7.29,
2026-01-20,GA_Shopping_NonBrand_US_v1,Shopping,19891,476,20.0,856.0,2684.61,Google Ads,5.0,2.43,3.136226635514019
2026-01-21,GA_Shopping_NonBrand_US_v1,Shopping,14826,575,25.0,921.47,3137.84,Google Ads,7.3,3.67,3.405254647465463
2026-01-22,GA_Shopping_NonBrand_US_v1,Shopping,18861,925,36.0,716.53,2667.39,Google Ads,2.6,4.92,3.7226494354737416
2026-01-23,GA_Shopping_NonBrand_US_v1,Shopping,36709,1206,50.0,767.32,3247.39,Google Ads,6.8,6.97,4.232119585049262
2026-01-24,GA_Shopping_NonBrand_US_v1,Shopping,46847,1547,61.0,1004.06,3196.62,Google Ads,6.3,4.72,3.1836942015417407
2026-01-25,GA_Shopping_NonBrand_US_v1,Shopping,63556,1147,41.0,1003.2,3618.21,Google Ads,7.8,7.78,3.606668660287081
2026-01-26,GA_Shopping_NonBrand_US_v1,Shopping,40921,824,36.0,993.65,2927.6,Google Ads,3.7,6.59,2.9463090625471744
2026-01-27,GA_Shopping_NonBrand_US_v1,Shopping,0,0,0.0,0.0,0.0,Google Ads,9.4,7.67,
2026-01-28,GA_Shopping_NonBrand_US_v1,Shopping,14962,593,24.0,724.82,2821.29,Google Ads,9.7,6.12,3.8924008719406196
2026-01-29,GA_Shopping_NonBrand_US_v1,Shopping,27424,645,23.0,946.62,3686.99,Google Ads,8.8,7.14,3.894899748579155
2026-01-30,GA_Shopping_NonBrand_US_v1,Shopping,22277,1096,46.0,839.75,2778.24,Google Ads,6.1,6.82,3.308413218219708
2026-01-31,GA_Shopping_NonBrand_US_v1,Shopping,22869,675,21.0,756.8,3442.09,Google Ads,4.8,2.78,4.5482161733615225
2026-02-01,GA_Shopping_NonBrand_US_v1,Shopping,51934,1305,75.0,918.74,2968.07,Google Ads,1.5,2.61,3.230587543810001
2026-02-02,GA_Shopping_NonBrand_US_v1,Shopping,57405,885,45.0,875.98,3351.88,Google Ads,9.5,7.05,3.8264343934793033
2026-02-03,GA_Shopping_NonBrand_US_v1,Shopping,17132,533,31.0,779.04,2840.34,Google Ads,9.6,1.59,3.645948860135552
2026-02-04,GA_Shopping_NonBrand_US_v1,Shopping,25533,871,38.0,863.61,3336.88,Google Ads,1.2,3.86,3.863873739303621
2026-02-05,GA_Shopping_NonBrand_US_v1,Shopping,12502,606,25.0,1015.24,3976.11,Google Ads,4.2,6.74,3.9164237027697886
2026-02-06,GA_Shopping_NonBrand_US_v1,Shopping,28557,565,33.0,821.37,2929.86,Google Ads,8.9,6.69,3.567040432448227
2026-02-07,GA_Shopping_NonBrand_US_v1,Shopping,32248,739,36.0,933.68,3484.21,Google Ads,1.7,1.97,3.7316960843115417
2026-02-08,GA_Shopping_NonBrand_US_v1,Shopping,16011,776,27.0,843.63,2837.92,Google Ads,2.8,4.41,3.363939167644584
2026-02-09,GA_Shopping_NonBrand_US_v1,Shopping,24679,784,33.0,853.9,2460.09,Google Ads,9.8,4.36,2.881004801499005
2026-02-10,GA_Shopping_NonBrand_US_v1,Shopping,67703,1135,50.0,864.78,2726.91,Google Ads,8.6,3.27,3.1532991049746757
2026-02-11,GA_Shopping_NonBrand_US_v1,Shopping,18807,668,38.0,722.89,3661.35,Google Ads,9.2,7.42,5.06487847390336
2026-02-12,GA_Shopping_NonBrand_US_v1,Shopping,12160,537,29.0,941.52,3601.97,Google Ads,2.3,5.57,3.8256967456878237
2026-02-13,GA_Shopping_NonBrand_US_v1,Shopping,34805,454,14.0,738.55,2714.38,Google Ads,2.9,7.86,3.67528264843274
2026-02-14,GA_Shopping_NonBrand_US_v1,Shopping,27056,880,47.0,773.13,2763.5,Google Ads,6.4,1.47,3.574431208205606
2026-02-15,GA_Shopping_NonBrand_US_v1,Shopping,12437,483,24.0,681.96,2717.25,Google Ads,5.5,3.76,3.984471229984163
2026-02-16,GA_Shopping_NonBrand_US_v1,Shopping,0,0,0.0,0.0,0.0,Google Ads,3.7,6.85,
2026-02-17,GA_Shopping_NonBrand_US_v1,Shopping,17014,578,25.0,1004.33,3539.48,Google Ads,9.0,3.96,3.5242201268507363
2026-02-18,GA_Shopping_NonBrand_US_v1,Shopping,32472,1217,54.0,841.96,,Google Ads,9.1,2.83,
2026-02-19,GA_Shopping_NonBrand_US_v1,Shopping,48006,1511,60.0,949.25,3191.55,Google Ads,3.6,7.98,3.3621806689491707
2026-02-20,GA_Shopping_NonBrand_US_v1,Shopping,39141,1314,43.0,989.67,3019.4,Google Ads,2.4,7.11,3.0509159618862856
2026-02-21,GA_Shopping_NonBrand_US_v1,Shopping,27929,811,42.0,860.92,3570.3,Google Ads,2.3,4.83,4.147075221855689
2026-02-22,GA_Shopping_NonBrand_US_v1,Shopping,25519,630,32.0,721.68,3060.41,Google Ads,5.4,4.93,4.240674537190999
2026-02-23,GA_Shopping_NonBrand_US_v1,Shopping,18052,685,34.0,686.42,3869.94,Google Ads,2.2,1.05,5.637860202208561
2026-02-24,GA_Shopping_NonBrand_US_v1,Shopping,19314,541,24.0,919.34,3265.21,Google Ads,5.3,7.87,3.5516892553353494
2026-02-25,GA_Shopping_NonBrand_US_v1,Shopping,20375,832,32.0,747.79,3238.02,Google Ads,5.2,6.64,4.330119418553338
2026-02-26,GA_Shopping_NonBrand_US_v1,Shopping,64852,985,52.0,791.26,3066.16,Google Ads,9.0,1.26,3.875034754695043
2026-02-27,GA_Shopping_NonBrand_US_v1,Shopping,24247,530,16.0,834.28,3664.6,Google Ads,3.7,2.23,4.392530085822505
2026-02-28,GA_Shopping_NonBrand_US_v1,Shopping,26493,818,32.0,775.25,3797.61,Google Ads,6.0,6.75,4.898561754272816
2026-03-01,GA_Shopping_NonBrand_US_v1,Shopping,87133,954,44.0,905.66,2955.33,Google Ads,7.7,1.61,3.2631782346575977
2026-03-02,GA_Shopping_NonBrand_US_v1,Shopping,30166,408,21.0,707.13,3695.62,Google Ads,6.4,7.59,5.226224315189569
2026-03-03,GA_Shopping_NonBrand_US_v1,Shopping,29231,891,32.0,967.75,3858.78,Google Ads,9.6,8.0,3.987372771893568
2026-03-04,GA_Shopping_NonBrand_US_v1,Shopping,14710,678,39.0,866.61,3501.48,Google Ads,6.4,7.21,4.040433412953924
2026-03-05,GA_Shopping_NonBrand_US_v1,Shopping,15154,605,27.0,977.74,3394.34,Google Ads,9.1,6.17,3.4716182216131077
2026-03-06,GA_Shopping_NonBrand_US_v1,Shopping,20453,492,17.0,727.25,2591.62,Google Ads,3.2,4.41,3.563588862151942
2026-03-07,GA_Shopping_NonBrand_US_v1,Shopping,14407,608,20.0,770.05,2956.48,Google Ads,6.0,1.58,3.8393351081098634
2026-03-08,GA_Shopping_NonBrand_US_v1,Shopping,12051,547,19.0,805.76,3919.77,Google Ads,5.9,6.11,4.864686755361398
2026-03-09,GA_Shopping_NonBrand_US_v1,Shopping,23369,884,47.0,889.52,3100.15,Google Ads,9.9,3.78,3.485194262073928
2026-03-10,GA_Shopping_NonBrand_US_v1,Shopping,34904,644,26.0,940.37,3726.57,Google Ads,2.8,4.99,3.9628763146421093
2026-03-11,GA_Shopping_NonBrand_US_v1,Shopping,14518,635,29.0,895.11,3277.21,Google Ads,2.3,3.05,3.6612371663817855
2026-03-12,GA_Shopping_NonBrand_US_v1,Shopping,11715,522,27.0,938.99,2680.25,Google Ads,6.5,2.7,2.8543967454392485
2026-03-13,GA_Shopping_NonBrand_US_v1,Shopping,41508,545,19.0,901.41,3338.98,Google Ads,3.0,3.27,3.7041745709499563
2026-03-14,GA_Shopping_NonBrand_US_v1,Shopping,31811,1192,66.0,947.96,3173.02,Google Ads,6.8,6.7,3.347208742984936
2026-03-15,GA_Shopping_NonBrand_US_v1,Shopping,29084,909,41.0,856.83,2925.19,Google Ads,9.8,3.99,3.4139677649008555
2026-03-16,GA_Shopping_NonBrand_US_v1,Shopping,41593,735,39.0,953.9,3391.84,Google Ads,9.5,3.18,3.5557605619037638
2026-03-17,GA_Shopping_NonBrand_US_v1,Shopping,10765,485,20.0,697.02,3345.2,Google Ads,3.1,4.03,4.7992883991851025
2026-03-18,GA_Shopping_NonBrand_US_v1,Shopping,0,0,0.0,0.0,0.0,Google Ads,2.5,1.23,
2026-03-19,GA_Shopping_NonBrand_US_v1,Shopping,22917,473,27.0,782.22,3739.41,Google Ads,6.0,7.23,4.780509319628749
2026-03-20,GA_Shopping_NonBrand_US_v1,Shopping,24773,481,28.0,837.13,2577.15,Google Ads,6.3,4.86,3.0785541074862928
2026-03-21,GA_Shopping_NonBrand_US_v1,Shopping,67922,1478,,927.17,3206.57,Google Ads,7.0,1.73,3.458448828154492
2026-03-22,GA_Shopping_NonBrand_US_v1,Shopping,56347,1087,45.0,870.36,2274.0,Google Ads,7.7,3.02,2.6127119812491384
2026-03-23,GA_Shopping_NonBrand_US_v1,Shopping,42522,613,32.0,861.83,3054.64,Google Ads,6.4,7.88,3.5443648979497113
2026-03-24,GA_Shopping_NonBrand_US_v1,Shopping,20446,636,24.0,839.05,3595.85,Google Ads,2.0,5.15,4.285620642393183
2026-03-25,GA_Shopping_NonBrand_US_v1,Shopping,19251,791,46.0,855.94,4563.82,Google Ads,8.1,3.04,5.33193915461364
2026-03-26,GA_Shopping_NonBrand_US_v1,Shopping,16171,694,38.0,777.04,4129.71,Google Ads,1.7,3.98,5.314668485534851
2026-03-27,GA_Shopping_NonBrand_US_v1,Shopping,40535,778,40.0,744.22,3124.29,Google Ads,1.2,2.81,4.198073150412513
2026-03-28,GA_Shopping_NonBrand_US_v1,Shopping,43280,844,27.0,680.31,3079.47,Google Ads,7.9,1.22,4.526568770119504
2026-03-29,GA_Shopping_NonBrand_US_v1,Shopping,23480,823,35.0,809.17,3212.87,Google Ads,5.9,6.89,3.9705747865096335
2026-03-30,GA_Shopping_NonBrand_US_v1,Shopping,17732,447,16.0,729.77,4102.05,Google Ads,7.3,3.05,5.621017580881648
2026-03-31,GA_Shopping_NonBrand_US_v1,Shopping,53085,1565,81.0,976.23,4348.11,Google Ads,4.4,6.87,4.4539811314956514
2026-04-01,GA_Shopping_NonBrand_US_v1,Shopping,18335,559,32.0,956.48,3266.84,Google Ads,1.1,4.35,3.415481766477083
2026-04-02,GA_Shopping_NonBrand_US_v1,Shopping,22179,945,54.0,802.45,3998.98,Google Ads,4.0,2.28,4.983463144121129
2026-04-03,GA_Shopping_NonBrand_US_v1,Shopping,74674,1082,35.0,1012.81,3990.25,Google Ads,6.5,6.61,3.939781400262636
2026-04-04,GA_Shopping_NonBrand_US_v1,Shopping,69551,1194,48.0,779.02,3709.13,Google Ads,3.0,3.64,4.761276989037509
2026-04-05,GA_Shopping_NonBrand_US_v1,Shopping,15609,753,32.0,900.0,2756.82,Google Ads,7.2,5.95,3.0631333333333335
2026-04-06,GA_Shopping_NonBrand_US_v1,Shopping,15378,439,18.0,753.01,3885.48,Google Ads,8.1,6.86,5.159931475013612
2026-04-07,GA_Shopping_NonBrand_US_v1,Shopping,23598,750,26.0,710.1,4421.08,Google Ads,5.1,7.74,6.225996338543867
2026-04-08,GA_Shopping_NonBrand_US_v1,Shopping,26820,1041,45.0,860.99,4234.21,Google Ads,8.9,1.6,4.917838767000778
2026-04-09,GA_Shopping_NonBrand_US_v1,Shopping,18312,871,42.0,860.01,4504.2,Google Ads,8.7,1.06,5.237380960686504
2026-04-10,GA_Shopping_NonBrand_US_v1,Shopping,26541,1273,75.0,908.39,4324.13,Google Ads,8.9,4.84,4.76021312431885
2026-04-11,GA_Shopping_NonBrand_US_v1,Shopping,25509,682,37.0,706.61,3696.98,Google Ads,6.9,2.85,5.231995018468462
2026-04-12,GA_Shopping_NonBrand_US_v1,Shopping,28405,817,33.0,829.89,3269.45,Google Ads,3.7,4.28,3.939618503657111
2026-04-13,GA_Shopping_NonBrand_US_v1,Shopping,35543,1024,31.0,793.61,4005.45,Google Ads,5.3,1.51,5.047126422298105
2026-04-14,GA_Shopping_NonBrand_US_v1,Shopping,20867,630,20.0,1004.51,4648.07,Google Ads,7.4,4.51,4.62720132203761
2026-04-15,GA_Shopping_NonBrand_US_v1,Shopping,15228,573,18.0,917.01,4567.46,Google Ads,2.9,1.87,4.980818093586766
2026-04-16,GA_Shopping_NonBrand_US_v1,Shopping,12003,516,23.0,861.57,4465.04,Google Ads,7.6,6.87,5.182445999744652
2026-04-17,GA_Shopping_NonBrand_US_v1,Shopping,48083,1212,38.0,816.73,3189.25,Google Ads,5.9,6.32,3.9049012525559244
2026-04-18,GA_Shopping_NonBrand_US_v1,Shopping,41152,632,21.0,794.66,3561.56,Google Ads,1.9,1.52,4.48186645861123
2026-04-19,GA_Shopping_NonBrand_US_v1,Shopping,50567,1225,51.0,1000.89,3613.53,Google Ads,6.0,6.85,3.6103168180319516
2026-04-20,GA_Shopping_NonBrand_US_v1,Shopping,35211,881,33.0,948.94,4213.33,Google Ads,1.6,3.27,4.440038358589584
2026-04-21,GA_Shopping_NonBrand_US_v1,Shopping,88511,953,39.0,849.24,3696.23,Google Ads,1.1,3.47,4.35239743770901
2026-04-22,GA_Shopping_NonBrand_US_v1,Shopping,20712,616,33.0,942.65,4112.1,Google Ads,9.0,2.26,4.362276560759561
